"year","month","state","latitude","longitude","firespots"
"2003","5","MATO GROSSO","-12.2489649643705463","-55.0346157957244656","1684"
"2003","5","PARA","-3.3528660714285714","-49.8155803571428571","112"
"2003","5","RONDONIA","-11.2558235294117647","-62.0628235294117647","102"
"2003","5","RORAIMA","3.7321666666666667","-61.0381666666666667","6"
"2003","5","TOCANTINS","-8.1020000000000000","-49.0400000000000000","1"
"2003","6","ACRE","-9.3660555555555556","-69.2408888888888889","18"
"2003","6","AMAPA","0.88200000000000000000","-51.1040000000000000","3"
"2003","6","AMAZONAS","-3.7641388888888889","-60.0650000000000000","36"
"2003","6","MARANHAO","-3.1807500000000000","-45.9726578947368421","76"
"2003","6","MATO GROSSO","-12.0709892951251647","-55.2732473649538867","6072"
"2003","6","PARA","-4.0282754342431762","-49.5398635235732010","403"
"2003","6","RONDONIA","-11.8885982532751092","-61.7652139737991266","229"
"2003","6","RORAIMA","3.1120000000000000","-61.1362500000000000","4"
"2003","6","TOCANTINS","-7.7891428571428571","-48.4258571428571429","7"
"2003","7","ACRE","-9.5947587822014052","-68.7401615925058548","427"
"2003","7","AMAPA","0.24500000000000000000","-50.9640000000000000","1"
"2003","7","AMAZONAS","-6.9315083969465649","-62.8811938931297710","655"
"2003","7","MARANHAO","-3.8874469026548673","-45.9948097345132743","226"
"2003","7","MATO GROSSO","-11.3325079487745639","-56.0685275999116803","9058"
"2003","7","PARA","-6.1485133717881489","-52.4507653382275826","3814"
"2003","7","RONDONIA","-10.8777244471010161","-62.7193514644351464","1673"
"2003","7","TOCANTINS","-7.2129531250000000","-48.4377500000000000","64"
"2003","8","ACRE","-9.5301485931078090","-68.8968792285804616","3163"
"2003","8","AMAPA","1.0860000000000000","-51.2172857142857143","21"
"2003","8","AMAZONAS","-7.5937649983427246","-64.6171567782565462","3017"
"2003","8","MARANHAO","-3.4285674157303371","-45.7180561797752809","356"
"2003","8","MATO GROSSO","-10.8349493348982786","-57.2694720266040689","10224"
"2003","8","PARA","-6.9089687887323944","-51.9841601126760563","8875"
"2003","8","RONDONIA","-10.5882149408774450","-62.9801666482484252","9049"
"2003","8","RORAIMA","1.6113333333333333","-60.5063333333333333","6"
"2003","8","TOCANTINS","-6.9697777777777778","-48.5420740740740741","54"
"2003","9","ACRE","-9.5679536446665518","-69.1688760985697053","5803"
"2003","9","AMAPA","1.4439407407407407","-51.0514888888888889","135"
"2003","9","AMAZONAS","-6.9408500385505012","-64.9714094063222822","2594"
"2003","9","MARANHAO","-3.7474508928571429","-45.9790788690476190","672"
"2003","9","MATO GROSSO","-11.0674084276558025","-55.6773387426701214","14666"
"2003","9","PARA","-6.6451889495765060","-50.8404517533444154","12633"
"2003","9","RONDONIA","-11.0753644885836273","-62.8390167997029887","10774"
"2003","9","RORAIMA","2.4935000000000000","-60.6108750000000000","8"
"2003","9","TOCANTINS","-7.1579880952380952","-48.6076269841269841","504"
"2003","10","ACRE","-9.6583006724303554","-69.0960537944284342","1041"
"2003","10","AMAPA","1.5644714828897338","-51.1923612167300380","526"
"2003","10","AMAZONAS","-4.8708951917882226","-61.6414343598055105","1851"
"2003","10","MARANHAO","-4.3004219615509938","-46.0666520039100684","3069"
"2003","10","MATO GROSSO","-12.5532198905109489","-57.1507249087591241","4384"
"2003","10","PARA","-3.8859577401468605","-51.1927907987411959","6673"
"2003","10","RONDONIA","-10.9267586615729153","-63.0738685285206165","7591"
"2003","10","RORAIMA","2.1628750000000000","-60.7282083333333333","24"
"2003","10","TOCANTINS","-6.6316098901098901","-48.5366373626373626","182"
"2003","11","ACRE","-8.1575333333333333","-71.8648666666666667","30"
"2003","11","AMAPA","1.0592667860340197","-51.2444341987466428","1117"
"2003","11","AMAZONAS","-3.5527884615384615","-60.0525166666666667","780"
"2003","11","MARANHAO","-3.7418904139915873","-45.9508078370599956","4517"
"2003","11","MATO GROSSO","-12.2747988929889299","-56.3464329643296433","1626"
"2003","11","PARA","-2.6559923592992918","-50.3984549012299665","10732"
"2003","11","RONDONIA","-11.2105500667556742","-62.8723951935914553","749"
"2003","11","RORAIMA","2.6119423076923077","-60.7214038461538462","52"
"2003","11","TOCANTINS","-6.1561428571428571","-48.4087142857142857","28"
"2003","12","ACRE","-9.5165000000000000","-69.2682500000000000","4"
"2003","12","AMAPA","0.75537967115097159940","-51.0809252615844544","669"
"2003","12","AMAZONAS","-3.1686423728813559","-60.3755593220338983","590"
"2003","12","MARANHAO","-3.1697758233532934","-45.8758581586826347","2672"
"2003","12","MATO GROSSO","-12.3228644222020018","-55.5691956323930846","1099"
"2003","12","PARA","-2.4898533703123116","-50.6751682141565175","8293"
"2003","12","RONDONIA","-11.3825731225296443","-62.9242569169960474","253"
"2003","12","RORAIMA","2.6800493273542601","-60.2784484304932735","223"
"2003","12","TOCANTINS","-7.0298000000000000","-48.5433000000000000","10"
"2004","1","AMAPA","0.13186206896551724138","-51.6420862068965517","58"
"2004","1","AMAZONAS","-0.76196389891696750903","-64.5031516245487365","277"
"2004","1","MARANHAO","-3.1337024793388430","-45.9855578512396694","242"
"2004","1","MATO GROSSO","-12.4280643274853801","-55.5283333333333333","171"
"2004","1","PARA","-2.3700777142857143","-50.8675931428571429","875"
"2004","1","RONDONIA","-11.7702580645161290","-63.3065483870967742","31"
"2004","1","RORAIMA","2.3212394636015326","-60.2449597701149425","522"
"2004","1","TOCANTINS","-6.3745000000000000","-48.1895000000000000","2"
"2004","2","ACRE","-8.1507500000000000","-72.6112500000000000","4"
"2004","2","AMAPA","0.68600000000000000000","-50.9870000000000000","1"
"2004","2","AMAZONAS","-0.37227131782945736434","-64.0203565891472868","129"
"2004","2","MARANHAO","-4.4713333333333333","-45.9960000000000000","6"
"2004","2","MATO GROSSO","-12.6547840909090909","-55.5268636363636364","264"
"2004","2","PARA","-3.5081944444444444","-51.6709444444444444","36"
"2004","2","RONDONIA","-10.4179375000000000","-63.9149375000000000","16"
"2004","2","RORAIMA","2.5801661891117479","-60.4423409742120344","349"
"2004","3","AMAZONAS","-2.3434500000000000","-64.9055000000000000","20"
"2004","3","MARANHAO","-3.0525000000000000","-46.3330000000000000","4"
"2004","3","MATO GROSSO","-12.6313339920948617","-55.4806916996047431","506"
"2004","3","PARA","-3.4617241379310345","-49.8759310344827586","29"
"2004","3","RONDONIA","-11.5345000000000000","-62.5322692307692308","26"
"2004","3","RORAIMA","1.8030022271714922","-60.4854097995545657","449"
"2004","3","TOCANTINS","-7.8170000000000000","-48.8000000000000000","1"
"2004","4","ACRE","-10.8874444444444444","-68.5370000000000000","9"
"2004","4","AMAPA","-0.93000000000000000000","-52.3270000000000000","1"
"2004","4","AMAZONAS","-2.4366538461538462","-64.0378076923076923","26"
"2004","4","MARANHAO","-4.1118571428571429","-46.2197142857142857","7"
"2004","4","MATO GROSSO","-12.5757386363636364","-55.2345860389610390","616"
"2004","4","PARA","-3.2560983606557377","-52.2236885245901639","61"
"2004","4","RONDONIA","-11.3888888888888889","-62.8036296296296296","27"
"2004","4","RORAIMA","2.5187175572519084","-60.7183969465648855","262"
"2004","4","TOCANTINS","-7.1420000000000000","-48.6490000000000000","3"
"2004","5","ACRE","-9.3461428571428571","-70.7879523809523810","21"
"2004","5","AMAPA","-0.91900000000000000000","-52.2860000000000000","1"
"2004","5","AMAZONAS","-3.4115454545454545","-60.9310000000000000","11"
"2004","5","MARANHAO","-3.1031296296296296","-45.6855185185185185","54"
"2004","5","MATO GROSSO","-12.2952957545486978","-55.0079450588655012","2803"
"2004","5","PARA","-3.4724455958549223","-49.8183056994818653","193"
"2004","5","RONDONIA","-11.9883750000000000","-61.7033437500000000","32"
"2004","5","RORAIMA","2.7832222222222222","-60.4793333333333333","9"
"2004","5","TOCANTINS","-6.9152857142857143","-48.6615714285714286","7"
"2004","6","ACRE","-9.3908333333333333","-69.6865000000000000","12"
"2004","6","AMAPA","1.4738571428571429","-51.0595714285714286","7"
"2004","6","AMAZONAS","-5.6699534883720930","-61.4181627906976744","43"
"2004","6","MARANHAO","-3.1512238805970149","-46.0200746268656716","67"
"2004","6","MATO GROSSO","-12.0917192939143316","-55.1845669670411060","8101"
"2004","6","PARA","-4.4567142857142857","-49.9233218210361068","637"
"2004","6","RONDONIA","-11.5559128919860627","-61.9058153310104530","287"
"2004","6","RORAIMA","3.9513333333333333","-61.0972222222222222","9"
"2004","6","TOCANTINS","-7.3851250000000000","-48.5143125000000000","16"
"2004","7","ACRE","-9.3500736842105263","-68.9904000000000000","95"
"2004","7","AMAPA","1.07000000000000000000","-50.5735000000000000","4"
"2004","7","AMAZONAS","-6.6291978021978022","-61.9592802197802198","364"
"2004","7","MARANHAO","-3.8337835051546392","-46.0137938144329897","194"
"2004","7","MATO GROSSO","-11.5834817403287725","-55.8815364701250123","10159"
"2004","7","PARA","-6.5030007552870091","-53.0342521148036254","6620"
"2004","7","RONDONIA","-10.7518159117305459","-62.7359953542392567","1722"
"2004","7","RORAIMA","2.8900000000000000","-60.8810000000000000","2"
"2004","7","TOCANTINS","-6.8967368421052632","-48.2613684210526316","19"
"2004","8","ACRE","-9.6492851445663011","-68.8748773678963111","1003"
"2004","8","AMAPA","1.3353333333333333","-51.0399444444444444","18"
"2004","8","AMAZONAS","-6.8770540540540541","-61.9456562162162162","1850"
"2004","8","MARANHAO","-3.6070495626822157","-45.6503673469387755","343"
"2004","8","MATO GROSSO","-10.6883787385712072","-57.0487115295211530","12906"
"2004","8","PARA","-7.1849456917305862","-52.6274179497228599","17861"
"2004","8","RONDONIA","-10.7656460205739036","-62.7172606388738495","9235"
"2004","8","RORAIMA","2.9545909090909091","-61.0627272727272727","22"
"2004","8","TOCANTINS","-7.0068048780487805","-48.5019634146341463","82"
"2004","9","ACRE","-9.8355229021619641","-68.8039587761084646","5458"
"2004","9","AMAPA","1.3048119658119658","-51.1164444444444444","117"
"2004","9","AMAZONAS","-7.4544010673234811","-64.9248620689655172","2436"
"2004","9","MARANHAO","-3.7074876760563380","-46.0241373239436620","568"
"2004","9","MATO GROSSO","-11.0938951217552037","-56.2042347102788717","24886"
"2004","9","PARA","-6.7706467120499684","-51.0784572250684259","14249"
"2004","9","RONDONIA","-10.8689319210728624","-62.7984554540018792","23414"
"2004","9","RORAIMA","3.4658666666666667","-60.9516666666666667","15"
"2004","9","TOCANTINS","-7.2319630606860158","-48.5569947229551451","379"
"2004","10","ACRE","-10.1215276461295419","-68.8108041074249605","633"
"2004","10","AMAPA","1.6645505617977528","-51.2287734082397004","534"
"2004","10","AMAZONAS","-4.6844686700767263","-61.6471355498721228","1564"
"2004","10","MARANHAO","-4.0574339768339768","-46.1748015444015444","1295"
"2004","10","MATO GROSSO","-12.3598021623139568","-56.7394714967705701","7122"
"2004","10","PARA","-3.7254614147909968","-50.7916521972132905","7464"
"2004","10","RONDONIA","-11.0770375540699961","-62.7818798662996461","5086"
"2004","10","RORAIMA","3.6331690140845070","-60.5656338028169014","71"
"2004","10","TOCANTINS","-6.7926918238993711","-48.4630314465408805","159"
"2004","11","ACRE","-9.1507600000000000","-70.5712000000000000","25"
"2004","11","AMAPA","1.1505170697012802","-51.2782240398293030","1406"
"2004","11","AMAZONAS","-3.4415708502024291","-59.3794989878542510","988"
"2004","11","MARANHAO","-3.8214273110855389","-45.9559415036440353","5214"
"2004","11","MATO GROSSO","-12.4363520678685048","-55.9815355249204666","1886"
"2004","11","PARA","-2.7990834064419100","-51.0805958766762752","15958"
"2004","11","RONDONIA","-10.9870073529411765","-62.9551838235294118","680"
"2004","11","RORAIMA","3.2672380952380952","-60.4125857142857143","210"
"2004","11","TOCANTINS","-6.4574035087719298","-48.4239649122807018","57"
"2004","12","ACRE","-10.3451818181818182","-68.1993636363636364","11"
"2004","12","AMAPA","1.2565584518167457","-51.1589478672985782","1266"
"2004","12","AMAZONAS","-2.7697200000000000","-59.8088826666666667","375"
"2004","12","MARANHAO","-3.4205952449985503","-45.8825732096259785","3449"
"2004","12","MATO GROSSO","-12.3800828343313373","-56.0504201596806387","1002"
"2004","12","PARA","-2.3367087283745479","-50.8036270159319715","10231"
"2004","12","RONDONIA","-11.0436119402985075","-62.6399552238805970","268"
"2004","12","RORAIMA","3.3360598006644518","-60.5309534883720930","301"
"2004","12","TOCANTINS","-6.4560476190476190","-48.3842380952380952","21"
"2005","1","ACRE","-8.0654500000000000","-72.0865000000000000","20"
"2005","1","AMAPA","1.0062371134020619","-50.9435515463917526","194"
"2005","1","AMAZONAS","-2.7791911111111111","-60.0861955555555556","225"
"2005","1","MARANHAO","-3.1671977011494253","-45.9159080459770115","435"
"2005","1","MATO GROSSO","-12.4223131313131313","-55.4884444444444444","297"
"2005","1","PARA","-2.6667969241523943","-51.7133921705697309","2861"
"2005","1","RONDONIA","-10.8286803278688525","-63.9459016393442623","122"
"2005","1","RORAIMA","1.8440774193548387","-60.1950903225806452","155"
"2005","1","TOCANTINS","-7.2868000000000000","-48.6426000000000000","5"
"2005","2","AMAPA","0.42200000000000000000","-51.3880000000000000","1"
"2005","2","AMAZONAS","-3.0134375000000000","-61.9063750000000000","16"
"2005","2","MARANHAO","-3.7824117647058824","-46.5711470588235294","34"
"2005","2","MATO GROSSO","-12.6487722929936306","-55.3571194267515924","628"
"2005","2","PARA","-3.4557603305785124","-50.2786363636363636","121"
"2005","2","RONDONIA","-12.1696341463414634","-61.8821707317073171","41"
"2005","2","RORAIMA","1.7966859903381643","-60.2427149758454106","207"
"2005","3","ACRE","-8.7806000000000000","-70.1262000000000000","5"
"2005","3","AMAZONAS","-1.4386000000000000","-68.4151333333333333","15"
"2005","3","MARANHAO","-3.5350000000000000","-46.7153333333333333","3"
"2005","3","MATO GROSSO","-12.8031016260162602","-54.9846829268292683","246"
"2005","3","PARA","-3.1506250000000000","-50.2943125000000000","32"
"2005","3","RONDONIA","-12.1131875000000000","-61.4455625000000000","16"
"2005","3","RORAIMA","2.5743786848072562","-60.8162970521541950","441"
"2005","4","ACRE","-10.8070000000000000","-69.0920000000000000","2"
"2005","4","AMAZONAS","-2.4341250000000000","-66.3502500000000000","8"
"2005","4","MARANHAO","-3.8502500000000000","-46.3344166666666667","12"
"2005","4","MATO GROSSO","-12.4689823788546256","-55.1595066079295154","681"
"2005","4","PARA","-5.6953720930232558","-51.0903255813953488","43"
"2005","4","RONDONIA","-11.8130000000000000","-62.1175384615384615","26"
"2005","4","RORAIMA","2.8221964285714286","-60.6970892857142857","56"
"2005","4","TOCANTINS","-7.5115000000000000","-48.2750000000000000","4"
"2005","5","ACRE","-9.6078235294117647","-69.9352941176470588","17"
"2005","5","AMAPA","0.64700000000000000000","-51.0410000000000000","1"
"2005","5","AMAZONAS","-4.4240000000000000","-61.9859722222222222","36"
"2005","5","MARANHAO","-4.4541333333333333","-46.4528000000000000","15"
"2005","5","MATO GROSSO","-12.4281424766977364","-55.7433821571238349","1502"
"2005","5","PARA","-5.2559207920792079","-50.3892871287128713","101"
"2005","5","RONDONIA","-11.4540983606557377","-62.4914918032786885","61"
"2005","5","RORAIMA","3.1026666666666667","-60.4653333333333333","6"
"2005","5","TOCANTINS","-7.7400000000000000","-48.7640000000000000","7"
"2005","6","ACRE","-9.5044000000000000","-69.5156400000000000","75"
"2005","6","AMAPA","1.6883333333333333","-51.0726666666666667","3"
"2005","6","AMAZONAS","-6.9880384615384615","-64.1761384615384615","130"
"2005","6","MARANHAO","-4.1314680851063830","-46.3714574468085106","94"
"2005","6","MATO GROSSO","-12.1188426900584795","-56.0464526315789474","1710"
"2005","6","PARA","-4.5177164634146341","-50.1995746951219512","656"
"2005","6","RONDONIA","-10.9588314176245211","-62.9102183908045977","261"
"2005","6","RORAIMA","2.9630000000000000","-60.5551000000000000","10"
"2005","6","TOCANTINS","-6.6948000000000000","-48.3108666666666667","15"
"2005","7","ACRE","-9.1116417253521127","-69.6571003521126761","1136"
"2005","7","AMAPA","0.19900000000000000000","-51.2790000000000000","1"
"2005","7","AMAZONAS","-7.6299097148891235","-64.4690607180570222","1894"
"2005","7","MARANHAO","-3.8358181818181818","-45.9944976076555024","209"
"2005","7","MATO GROSSO","-10.9964180451127820","-56.8115909774436090","4655"
"2005","7","PARA","-6.1978837700760778","-52.5313412933220626","9464"
"2005","7","RONDONIA","-10.2553343605546995","-63.5511273754494093","1947"
"2005","7","RORAIMA","4.1510000000000000","-60.6698750000000000","8"
"2005","7","TOCANTINS","-6.7832800000000000","-48.4869400000000000","50"
"2005","8","ACRE","-9.3542159342808710","-69.1343971834659017","7669"
"2005","8","AMAPA","0.43733333333333333333","-50.9749333333333333","15"
"2005","8","AMAZONAS","-7.3968687510449758","-64.5857507105835145","5981"
"2005","8","MARANHAO","-3.9694720670391061","-45.9468938547486034","358"
"2005","8","MATO GROSSO","-10.5160639112131649","-57.3292569460390356","13065"
"2005","8","PARA","-6.7674766659614978","-52.1253095409350539","23635"
"2005","8","RONDONIA","-10.4014843725582122","-63.4569200656352555","12798"
"2005","8","RORAIMA","2.2764375000000000","-60.4451875000000000","16"
"2005","8","TOCANTINS","-6.4855330396475771","-48.4502422907488987","227"
"2005","9","ACRE","-9.7377399868680236","-68.9224451739986868","6092"
"2005","9","AMAPA","1.3212589928057554","-51.1431294964028777","139"
"2005","9","AMAZONAS","-7.2476530115595214","-64.3440655039545731","4931"
"2005","9","MARANHAO","-4.2370649474689589","-46.3787268385864374","1047"
"2005","9","MATO GROSSO","-10.9418096852957135","-56.6874584915897992","22116"
"2005","9","PARA","-6.3135030641106223","-51.0584784726587052","12728"
"2005","9","RONDONIA","-10.7829745957324658","-62.9668788154243613","20902"
"2005","9","RORAIMA","3.6052129629629630","-60.6402222222222222","108"
"2005","9","TOCANTINS","-6.9990885311871227","-48.6100060362173038","497"
"2005","10","ACRE","-10.1095376458112407","-68.4810084835630965","943"
"2005","10","AMAPA","1.7826247544204322","-51.3001787819253438","509"
"2005","10","AMAZONAS","-4.7625050033355570","-61.5418725817211474","1499"
"2005","10","MARANHAO","-4.1596292418772563","-46.0878657039711191","2770"
"2005","10","MATO GROSSO","-11.7969632988522035","-55.9233196825846677","7057"
"2005","10","PARA","-4.2277732765565658","-50.8500402808148233","8689"
"2005","10","RONDONIA","-10.7846208139041967","-62.8446740144128868","4718"
"2005","10","RORAIMA","3.0634958677685950","-60.6114710743801653","121"
"2005","10","TOCANTINS","-7.0837421383647799","-48.5382704402515723","318"
"2005","11","ACRE","-9.7468148148148148","-69.2180740740740741","27"
"2005","11","AMAPA","1.0249525616698292","-51.2707447817836812","1054"
"2005","11","AMAZONAS","-3.7473205282112845","-59.5032917166866747","833"
"2005","11","MARANHAO","-3.7167635791881075","-45.8583816466552316","3498"
"2005","11","MATO GROSSO","-11.9477816901408451","-56.3525193661971831","1136"
"2005","11","PARA","-2.7205016011955594","-50.5737284372331341","9368"
"2005","11","RONDONIA","-10.5349538002980626","-62.7926050670640835","671"
"2005","11","RORAIMA","2.8911771428571429","-60.2244800000000000","175"
"2005","11","TOCANTINS","-6.4256071428571429","-48.4305714285714286","28"
"2005","12","ACRE","-9.0487142857142857","-70.0927142857142857","7"
"2005","12","AMAPA","0.63632038834951456311","-51.3914271844660194","103"
"2005","12","AMAZONAS","-4.2504736842105263","-61.4428684210526316","76"
"2005","12","MARANHAO","-3.2875671641791045","-45.8972695095948827","2345"
"2005","12","MATO GROSSO","-12.7750000000000000","-55.9775404040404040","396"
"2005","12","PARA","-2.1981037311458058","-49.6387247949192908","3779"
"2005","12","RONDONIA","-10.5067564102564103","-63.4303461538461538","78"
"2005","12","RORAIMA","3.6119936708860759","-60.2728797468354430","158"
"2005","12","TOCANTINS","-7.1515000000000000","-48.7800833333333333","24"
"2006","1","ACRE","-7.6621428571428571","-72.8960000000000000","7"
"2006","1","AMAPA","0.65100000000000000000","-51.3182000000000000","10"
"2006","1","AMAZONAS","-3.3773544303797468","-61.8774430379746835","79"
"2006","1","MARANHAO","-3.3410614525139665","-46.1512346368715084","179"
"2006","1","MATO GROSSO","-12.1406250000000000","-54.7565277777777778","720"
"2006","1","PARA","-3.0421649122807018","-50.5205684210526316","855"
"2006","1","RONDONIA","-10.1173571428571429","-63.4809285714285714","14"
"2006","1","RORAIMA","2.9382959183673469","-60.2810510204081633","98"
"2006","1","TOCANTINS","-7.1150000000000000","-48.7053636363636364","11"
"2006","2","ACRE","-8.1910000000000000","-70.5500000000000000","1"
"2006","2","AMAPA","-0.71600000000000000000","-52.3130000000000000","1"
"2006","2","AMAZONAS","-3.7449677419354839","-61.3399354838709677","31"
"2006","2","MARANHAO","-3.8186666666666667","-46.5585555555555556","9"
"2006","2","MATO GROSSO","-12.5591773584905660","-55.2971433962264151","265"
"2006","2","PARA","-2.8619272727272727","-50.0886727272727273","110"
"2006","2","RONDONIA","-11.5043684210526316","-61.6075263157894737","19"
"2006","2","RORAIMA","1.9402040816326531","-60.3425102040816327","441"
"2006","2","TOCANTINS","-6.1585000000000000","-48.1075000000000000","2"
"2006","3","AMAZONAS","-1.8144333333333333","-65.3776333333333333","30"
"2006","3","MARANHAO","-3.6333333333333333","-46.6716666666666667","3"
"2006","3","MATO GROSSO","-12.5969102564102564","-54.9759070512820513","312"
"2006","3","PARA","-2.1341666666666667","-51.1046666666666667","18"
"2006","3","RONDONIA","-10.5798666666666667","-62.6286000000000000","15"
"2006","3","RORAIMA","2.1811259541984733","-60.5291908396946565","524"
"2006","3","TOCANTINS","-6.8660000000000000","-48.0190000000000000","1"
"2006","4","ACRE","-10.8875000000000000","-68.7185000000000000","2"
"2006","4","AMAPA","-0.50325000000000000000","-51.7230000000000000","4"
"2006","4","AMAZONAS","-1.7054642857142857","-64.2337857142857143","28"
"2006","4","MARANHAO","-4.0925000000000000","-45.3360000000000000","2"
"2006","4","MATO GROSSO","-12.6668592057761733","-55.8844693140794224","277"
"2006","4","PARA","-4.9000909090909091","-52.9541818181818182","11"
"2006","4","RONDONIA","-11.5233333333333333","-62.2977777777777778","9"
"2006","4","RORAIMA","2.6134308510638298","-60.8027420212765957","376"
"2006","5","ACRE","-8.7206551724137931","-71.1897586206896552","58"
"2006","5","AMAZONAS","-6.4721000000000000","-67.9337500000000000","20"
"2006","5","MARANHAO","-3.3584090909090909","-45.8439090909090909","22"
"2006","5","MATO GROSSO","-12.6261858974358974","-55.7984102564102564","624"
"2006","5","PARA","-2.7140000000000000","-47.7578750000000000","8"
"2006","5","RONDONIA","-10.9420761904761905","-63.0490095238095238","105"
"2006","5","RORAIMA","3.4144000000000000","-60.9682000000000000","5"
"2006","5","TOCANTINS","-7.4320000000000000","-48.2940000000000000","1"
"2006","6","ACRE","-8.3532647058823529","-71.4882058823529412","34"
"2006","6","AMAZONAS","-4.9839679487179487","-61.4829679487179487","156"
"2006","6","MARANHAO","-3.6087647058823529","-45.9204352941176471","85"
"2006","6","MATO GROSSO","-12.0322843571880937","-55.6836054464851172","1579"
"2006","6","PARA","-3.8363002364066194","-49.3697375886524823","423"
"2006","6","RONDONIA","-10.7701077586206897","-63.0651767241379310","232"
"2006","6","TOCANTINS","-7.4626153846153846","-48.4406923076923077","13"
"2006","7","ACRE","-8.9157419354838710","-70.5318279569892473","186"
"2006","7","AMAZONAS","-6.3077979094076655","-62.1830435540069686","574"
"2006","7","MARANHAO","-4.0344534161490683","-46.2454534161490683","161"
"2006","7","MATO GROSSO","-11.4129086110194655","-56.2522929726162983","3031"
"2006","7","PARA","-5.2437616368286445","-51.7555647058823529","1955"
"2006","7","RONDONIA","-10.2347767265846736","-63.2886556291390728","1057"
"2006","7","RORAIMA","-1.11800000000000000000","-61.5890000000000000","1"
"2006","7","TOCANTINS","-7.9692000000000000","-48.5844666666666667","30"
"2006","8","ACRE","-8.7685308560053086","-70.5758865295288653","1507"
"2006","8","AMAPA","1.1990370370370370","-51.0630740740740741","27"
"2006","8","AMAZONAS","-6.9279785230950279","-62.8996763754045307","3399"
"2006","8","MARANHAO","-3.8429967105263158","-46.2370098684210526","304"
"2006","8","MATO GROSSO","-10.5557645329413337","-57.1119726045703595","7483"
"2006","8","PARA","-6.5267282926181625","-52.5738085501858736","15064"
"2006","8","RONDONIA","-10.2055607373562313","-63.4744335906727588","6347"
"2006","8","RORAIMA","3.1415238095238095","-60.9611428571428571","21"
"2006","8","TOCANTINS","-6.8437678571428571","-48.4445178571428571","56"
"2006","9","ACRE","-9.2257733476050308","-69.4801637677281242","3737"
"2006","9","AMAPA","1.3329622641509434","-50.9681257861635220","159"
"2006","9","AMAZONAS","-6.6933549600376117","-63.9369024447578749","4254"
"2006","9","MARANHAO","-3.7174093406593407","-46.2338131868131868","364"
"2006","9","MATO GROSSO","-10.9165328606876994","-56.5385878057426445","14105"
"2006","9","PARA","-6.1326221550094518","-51.5252664650283554","13225"
"2006","9","RONDONIA","-10.7161428571428571","-63.1230679475164011","14938"
"2006","9","RORAIMA","2.6821607142857143","-60.6419642857142857","56"
"2006","9","TOCANTINS","-7.1769947368421053","-48.5765105263157895","190"
"2006","10","ACRE","-10.0859100000000000","-68.8356366666666667","600"
"2006","10","AMAPA","1.4455274336283186","-51.2333911504424779","565"
"2006","10","AMAZONAS","-3.8518000917010546","-60.0166121045392022","2181"
"2006","10","MARANHAO","-3.9217931034482759","-46.2119587888982338","1189"
"2006","10","MATO GROSSO","-11.1702653429602888","-56.9035121841155235","2216"
"2006","10","PARA","-3.8336964476781511","-52.2219356944147229","9346"
"2006","10","RONDONIA","-10.3460189973614776","-63.1114263852242744","1895"
"2006","10","RORAIMA","2.6630683229813665","-60.3258260869565217","161"
"2006","10","TOCANTINS","-6.6559358974358974","-48.5142884615384615","156"
"2006","11","ACRE","-9.8083939393939394","-68.7170606060606061","66"
"2006","11","AMAPA","1.1367174254317111","-51.1598555729984301","637"
"2006","11","AMAZONAS","-3.7884370748299320","-59.9379030612244898","588"
"2006","11","MARANHAO","-3.8224644647596579","-45.9856107342966676","3391"
"2006","11","MATO GROSSO","-12.3624202154951257","-55.8461759876859928","1949"
"2006","11","PARA","-2.8730423378769104","-50.8463395291201983","9684"
"2006","11","RONDONIA","-11.2424177215189873","-62.8930623174294060","1027"
"2006","11","RORAIMA","3.1425937500000000","-60.4625729166666667","96"
"2006","11","TOCANTINS","-6.6334166666666667","-48.4202777777777778","36"
"2006","12","AMAPA","0.64748473282442748092","-51.4255419847328244","262"
"2006","12","AMAZONAS","-2.9517955182072829","-59.3662352941176471","357"
"2006","12","MARANHAO","-3.1146893382352941","-45.8862458639705882","2176"
"2006","12","MATO GROSSO","-12.1721032608695652","-55.3198478260869565","184"
"2006","12","PARA","-2.3998576152499514","-50.0851596965570901","5141"
"2006","12","RONDONIA","-11.4486585365853659","-62.7689024390243902","41"
"2006","12","RORAIMA","2.4138292682926829","-60.2627902439024390","410"
"2006","12","TOCANTINS","-6.6458750000000000","-48.4053750000000000","8"
"2007","1","ACRE","-7.6330000000000000","-73.0070000000000000","1"
"2007","1","AMAPA","0.14000000000000000000","-51.2245000000000000","12"
"2007","1","AMAZONAS","-2.6886886792452830","-64.6006226415094340","106"
"2007","1","MARANHAO","-2.9404899135446686","-45.9789308357348703","347"
"2007","1","MATO GROSSO","-12.1049222972972973","-54.6944358108108108","296"
"2007","1","PARA","-2.4480771113831089","-50.5057013463892289","817"
"2007","1","RONDONIA","-10.6182954545454545","-63.1833409090909091","44"
"2007","1","RORAIMA","2.5443993055555556","-60.4720312500000000","288"
"2007","1","TOCANTINS","-6.9662857142857143","-48.6572857142857143","7"
"2007","2","ACRE","-7.7363571428571429","-72.4430000000000000","14"
"2007","2","AMAPA","-0.91900000000000000000","-52.3060000000000000","1"
"2007","2","AMAZONAS","-1.0750059880239521","-64.9488562874251497","167"
"2007","2","MARANHAO","-3.8053333333333333","-46.1800000000000000","3"
"2007","2","MATO GROSSO","-12.7718306010928962","-55.8974153005464481","183"
